Name	Set	ImageFile	Rarity	Unique	CollectorsInfo	Type	Cost	Mission/DilemmaType	Span	Points	Quadrant	Affiliation	Icons	Staff	Keywords	Class	Species	Skills	Integrity/Range	Cunning/Weapons	Strength/Shields	Text
The Warrior's Anthem	RtG	STVE-EN30023	V	N	30V023	Interrupt	0															When you win combat, if you have two or more Assault cards in your discard pile, score 5 points.
Bajor Blessed of the Prophets	RtG	STVE-EN30024	V	Y	30V024	Mission	0	H	2	0	A	This mission is not attemptable.						You may play [Baj] cards and equipment at this mission.				While you do not command another headquarters missions, you may play Artifact equipment as if you commanded a completed mission requiring Anthropology.
Cardassia IV Hold Secret Prisoners	RtG	STVE-EN30025	V	Y	30V025	Mission	0	P	2	40	A	[Car] [Dom] [Rom]						Law, 2 Officer, 2 Security, Cunning>40				When your personnel begin a mission attempt here, reduce the attribute requirements of this mission by 2 (limit 10) for each captive in your brig until the end of that mission attempt.
Denorios Belt Locate Celestial Temple	RtG	STVE-EN30026	V	Y	30V026	Mission	0	S	3	20	A	[Baj]						Diplomacy, Honor, Navigation, and Integrity>22				
Dyson Sphere Explore Mysterious Structure	RtG	STVE-EN30027	V	Y	30V027	Mission	0	S	3	20	A	Any affiliation (except [Bor]) may attempt this mission.						2 Engineer, 2 Science, and Cunning>32				This mission is worth 5 more points for each different card type in your discard pile.
Kreetassa Perform Intricate Ritual	RtG	STVE-EN30028	V	Y	30V028	Mission	0	P	2	35	A	Any affiliation (except [Bor]) may attempt this mission.						Honor, Law, Officer, and Integrity>36 or Intelligence, Security, Treachery, and Strength>36				At the start of your turn, you may download up to two Rituals. Place one in your core and discard the other.
Metron Arena Resolve Standing Conflict	RtG	STVE-EN30029	V	Y	30V029	Mission	0	P	2	30	A	Any affiliation (except [Bor]) may attempt this mission.						Leadership, 2 Science, and Cunning>32 or Officer, 2 Treachery, and Strength>32				When a card an opponent owns removes any number of non-[Bor] personnel you do not command in your discard pile from the game, place them on this mission. (You now command those personnel.) 
Parada II Expose Security Threat	RtG	STVE-EN30030	V	Y	30V030	Mission	0	P	2	30	G	[Baj] [Fed]						Anthropology, Diplomacy, Leadership, Security, and Integrity>30				When your personnel complete this mission, if you have copies of two or more different personnel that each used a skill to complete this mission in your discard pile, score 10 points.
Sha Ka Ree Quest for Infinite Knowledge	RtG	STVE-EN30031	V	Y	30V031	Mission	0	P	4	50	A	[Fed] [Kli] [Non] [Rom]						Anthropology, 2 Leadership, and (Honor and Integrity>44 or Treachery and Cunning>44)				When your personnel complete this mission, it is worth 10 less points unless you remove a ship in your discard pile from the game.
Starbase 718 Investigate Cryosatellite	RtG	STVE-EN30032	V	Y	30V032	Mission	0	S	3	30	A	Any affiliation (except [Bor]) may attempt this mission.						Engineer and (Leadership, Security, and Strength>32 or Medical, Science, and Cunning>32)				When your personnel complete this mission, you may place any number of unique personnel with a total cost of 6 or less from your discard pile at your headquarters mission where they could be played.
Alenis Grem Occupation Historian	RtG	STVE-EN30033	V	Y	30V033	Personnel	2					Bajoran					Bajoran	Anthropology Archaeology Science	6	6	6	When you play a [Baj] personnel at this mission, you may discard cards from the top of your deck equal to that personnel's cost.
Deela Weary Caretaker	RtG	STVE-EN30034	V	Y	30V034	Personnel	2					Bajoran	[Stf]				Bajoran	Diplomacy Engineer Honor	6	6	6	When you lose 5 points during your Execute Order's segment, you may place this personnel in her owner's discard pile to score 5 points.
Heyath Yar	RtG	STVE-EN30035	V	N	30V035	Personnel	1					Bajoran					Bajoran	Anthropology Honor	8	5	5	
Mond	RtG	STVE-EN30036	V	N	30V036	Personnel	1					Bajoran	[DS9]				Bajoran	Anthropology Exobiology Physics	5	5	5	This personnel is attributes +2 for each copy of him in your discard pile.
Winn Adami Renegade Priest	RtG	STVE-EN30038	V	Y	30V038	Personnel	3					Bajoran					Bajoran	Diplomacy Law Leadership 2 Treachery	2	6	4	When a card in your discard pile is removed from the game, this personnel is attributes +1 until the end of this turn (limit +6). Order - Remove an Orb or Prophet card in your discard pile from the game to draw a card.
Opaka Healer	RtG	STVE-EN30037	V	Y	30V037	Personnel	5					Bajoran	[DS9]		Kai. 		Bajoran	2 Anthropology 2 Diplomacy 2 Honor 2 Leadership	10	7	2	While this personnel is attempting a [GQ] mission, each Kai, Prylar, and Vedek at that mission may meet Cunning and Strength requirements of that mission using Integrity.
Vengar	RtG	STVE-EN30044	V	N	30V044	Personnel	2					Cardassian	[Stf]				Cardassian	Anthropology Diplomacy Law Navigation	5	6	6	When you play this personnel, he is cost -1 for each opponent that has an interrupt in his or her discard pile.
Logistics Drone	RtG	STVE-EN30039	V	N	30V039	Personnel	1					Borg	[Stf]				Borg	Anthropology Geology Science	5	5	5	
Corbin Entek Inquisitor	RtG	STVE-EN30040	V	Y	30V040	Personnel	3					Cardassian	[Cmd]				Cardassian	Intelligence Law 2 Security Treachery	2	4	4	This personnel is attributes +2 for each captive in your brig (limit +6).
Dakol Lecherous Overseer	RtG	STVE-EN30041	V	Y	30V041	Personnel	2					Cardassian	[Stf]				Cardassian	Archaeology Geology Officer Treachery	4	5	6	When you play this personnel, the next Punishment event you play this turn is cost -2.
Gollek	RtG	STVE-EN30042	V	N	30V042	Personnel	2					Cardassian	[Stf]				Cardassian	Diplomacy Intelligence Programming Security	6	6	5	When you play this personnel, she is cost -1 for each opponent that has an event in his or her discard pile.
Tajor	RtG	STVE-EN30043	V	N	30V043	Personnel	1					Cardassian	[Stf]				Cardassian	Intelligence Medical Treachery	5	5	5	When you discard this personnel from the top of your deck, you may place him on your {Cardassia Prime}.
Yteppa Obsidian Order Asset	RtG	STVE-EN30045	V	Y	30V045	Personnel	2					Cardassian					Kobliad	Exobiology Intelligence Security Transporters	4	6	6	When an opponent's personnel present is killed, you may discard a Capture card from hand to place that personnel in your brig.
Brian Sofin	RtG	STVE-EN30046	V	N	30V046	Personnel	2					Federation	[Stf][Voy]				Human	Anthropology Archaeology Geology Physics Treachery	4	6	5	When you play this personnel, you may lose 5 points to draw two cards, then place your hand in your discard pile and draw an equal number of cards.
Julian Bashir Nostalgic Doctor	RtG	STVE-EN30047	V	Y	30V047	Personnel	4					Federation	[Stf][DS9][Fut]				Human	Biology 3 Medical Science	6	8	4	When your [Fut] personnel present is about to be killed by a dilemma, you may stop that personnel and discard a non-[Fut] personnel from hand to prevent that.
Nilz Baris Agricultural Undersecretary	RtG	STVE-EN30048	V	Y	30V048	Personnel	1					Federation	[Stf][TOS][Pa]				Human	Anthropology Diplomacy Law	5	6	5	You may play this personnel at cost +3 to remove an event (or dilemma) on your non-headquarters mission from the game.
Paxton Reese Stellar Cartographer	RtG	STVE-EN30049	V	Y	30V049	Personnel	2					Federation	[Stf][DS9]				Human	Anthropology Astrometrics Intelligence Navigation Science	6	6	5	When this personnel uses a skill to complete a [GQ] mission, each player may download a personnel and place him or her in his or her owner's discard pile.
Russell Toddman Security Conscious	RtG	STVE-EN30050	V	Y	30V050	Personnel	3					Federation	[Cmd][E]				Human	Leadership Officer Security	5	6	6	When you lose command of one of your events, you may take a [DS9] personnel you own that was on that event and place him or her at your headquarters mission where he or she could be played. (You now command that personnel.)
Prak	RtG	STVE-EN30051	V	N	30V051	Personnel	1					Ferengi	[Cmd]				Ferengi	Acquisition	5	6	6	When you play this personnel, you may place a non-Artifact equipment from any player's discard pile on your {Ferenginar}. (You now command that equipment.)
Leskit Embittered Warrior	RtG	STVE-EN30052	V	Y	30V052	Personnel	3					Klingon	[Stf]				Klingon	Honor Law Navigation 2 Security	6	5	5	This personnel is Cunning +1 for each Maneuver event in your discard pile (limit +5). This personnel is Strength +1 for each Assault event in your discard pile (limit +5).
Orb Transport Vessel	RtG	STVE-EN30053	V	N	30V053	Ship	5					Bajoran		[Stf][Stf]		Bestri Class			6	5	5	This ship is attributes +1 for each of the following keywords in your discard pile: Assault, Orb, and Prophet.
Type III Galor	RtG	STVE-EN30054	V	N	30V054	Ship	6					Cardassian		[Cmd][Stf][Stf]		Galor Class			8	8	8	When you play this ship, you may discard the top three cards of your deck to make this ship cost -2.
Lore The One *VP	VP	STVP-EN152	VP	Y	0VP152	Personnel	6					Non-Aligned	[Cmd]				Android	Diplomacy Engineer Leadership Programming Security 2 Treachery	1	10	10	While this personnel is facing a dilemma, he cannot be stopped.
Tuvok Chief of Security *VP	VP	STVP-EN151	VP	Y	0VP151	Personnel	4					Federation	[Cmd][Voy]				Vulcan	Anthropology Biology Honor Law Leadership Officer Security	6	7	7	While this personnel is facing a dilemma that requires Officer or Security at a [DQ] mission, he is attributes +2 and gains Security.
Charismatic Mimic	BoT	STVE-EN31002	V	N	31V002	Dilemma	2	D							Species 8472.							Choose a personnel with 2 Acquisition or a personnel with 2 Diplomacy to be stopped. If you cannot, place this dilemma in your core.
Counterinsurgency Program *VP	VP	STVP-EN155	VP	N	0VP155	Dilemma	2	D														Your opponent discards any number of event or equipment cards from hand and names a skill (except Acquisition, Intelligence, Law or Telepathy) for each one.  Unless you have those skills, all your personnel are stopped.
Harsh Conditions *VP	VP	STVP-EN156	VP	N	0VP156	Dilemma	3	P														For each headquarters mission you command, your opponent names a skill.  Place this dilemma on this mission.  While your personnel is facing a dilemma, he or she cannot use those skills.  At the end of this mission attempt, this dilemma is overcome.
Biogenic Weapon *VP	VP	STVP-EN157	VP	Y	0VP157	Event	2															To play this event, you must command two [Fed][Maq] personnel.  Plays on a mission.  This mission cannot be attempted unless its owner has completed each other non-headquarters mission he or she commands.
Holding Cell *VP	VP	STVP-EN158	VP	Y	0VP158	Event	4								Decay: 3. 							To play this event, you must command six [DS9] personnel. Plays in your core. When you play this event, name a personnel, then each player places each copy of that personnel they command on this event (those personnel cannot use abilities). When an opponent is about to play an interrupt, prevent that interrupt and place it on this event instead.
Rule of Acquisition #33 *VP	VP	STVP-EN159	VP	N	0VP159	Interrupt	0								Rule. 							When your [Fer] personnel is facing a dilemma, say "It never hurts to suck up to the boss" to choose one - make that personnel attributes +2 until the end of the turn; or replace all levels of any one skill in that dilemma's requirements with 3 Acquisition.
