Name	Set	ImageFile	Rarity	Unique	CollectorsInfo	Type	Cost	Mission/DilemmaType	Span	Points	Quadrant	Affiliation	Icons	Staff	Keywords	Class	Species	Skills	Integrity/Range	Cunning/Weapons	Strength/Shields	Text
Strafing Fire	BG	ST2E08043	R	N	8R043	Event	5															To play this event, you must command two [Maq] ships.  Destroy an event in an opponent's core.  Then search that opponent's hand and deck and place each copy of that event in its owner's discard pile.  That opponent shuffles and replaces his or her deck.  Destroy this event.
Target Practice	BG	ST2E08044	C	N	8C044	Event	3								Replicate- Discard the top card of your deck. 							To play this event, you must command three [Kli] personnel.  Download an Assault or Maneuver event.  Destroy this event.
Garrid	BG	ST2E08102	C	N	8C102	Personnel	2					Starfleet	[Pa]				Human	Biology Medical Science	5	5	5	When this personnel is about to be stopped by a dilemma, you may discard two cards from hand to download an event.
Gaeta	BG	ST2E08101	C	N	8C101	Personnel	3					Starfleet	[Pa]				Human	Anthropology Astrometrics Navigation	5	5	5	When you play this personnel, choose an opponent.  That opponent must discard the top card of his or her deck for each headquarters mission he or she commands.
Cunningham Assigned to the Galley	BG	ST2E08096	C	Y	8C096	Personnel	2					Starfleet	[Stf][Pa]				Human	Anthropology Astrometrics Officer	5	5	6	When you play this personnel, you may discard a card from hand to spend two additional counters this turn.
Grimp Pessimist	BG	ST2E08078	U	Y	8U078	Personnel	2					Ferengi			Waiter. 		Ferengi	Acquisition Programming Transporters	5	5	5	Order - Discard four Rules from your hand to score 5 points.
Latinum Storage	BG	ST2E08035	R	N	8R035	Event	1															To play this event, you must command three [Fer] personnel.  Plays in your core.  During your Discard Excess Cards segment, you may keep one additional card in your hand for each different Rule you command.
Dabo!	BG	ST2E08028	R	N	8R028	Event	2															To play this event, you must command three [Fer] personnel.  Plays in your core.  Order - Stop your Dabo Girl to name a number.  Choose an opponent to shuffle his or her dilemma pile and then reveal the top card of that pile.  If its cost matched the number you named, place it beneath your non-headquarters mission.
Aluura Nice to Everyone	BG	ST2E08080	C	Y	8C080	Personnel	1					Non-Aligned			Dabo Girl. 		Alien	Acquisition Honor	6	5	4	Order - Each player reveals the top card of his or her deck.  The player who revealed the card with the highest cost may take that card into hand.  In the case of a tie, each tied player may take that card into hand.  You may do this only once each turn.
Frool Old and Fragile	BG	ST2E08077	C	Y	8C077	Personnel	2					Ferengi			Waiter. 		Ferengi	Acquisition Anthropology Science Security	5	5	5	When you play this personnel, if you have two different Rules in your core, he is cost -1.
Mardah Quite a Writer	BG	ST2E08063	C	Y	8C063	Personnel	2					Bajoran	[DS9]		Dabo Girl. 		Bajoran	Acquisition Programming Science	4	5	4	Order - Name a card type.  Reveal the top card of your deck.  If it is the named card type, you make take a card from your discard pile and place it on the bottom of your deck.  You may do this only once each turn.
Kieran MacDuff Executive Officer	BG	ST2E08083	R	Y	8R083	Personnel	3					Non-Aligned	[Cmd]		Infiltrator. 		Satarran	2 Anthropology Intelligence Leadership Officer 2 Treachery	2	6	6	When an opponent's personnel at this mission is stopped by a dilemma, you may discard a card from hand to randomly select another personnel at this mission to be stopped.
Miss Sarda Not a Legal Expert	BG	ST2E08085	C	Y	8C085	Personnel	1					Non-Aligned			Dabo Girl. 		Alien	Anthropology Honor	6	4	4	Order - Name a card type.  Reveal a random card from an opponent's hand.  If it is the named card type, draw a card.  You may do this only once each turn.
U.S.S. Rio Grande Built to Last	BG	ST2E08116	R	Y	8R116	Ship	3					Federation	[DS9]	[Stf]		Danube Class			3	3	3	While you command more than seven personnel aboard this ship, it is range -3.  When this ship is about to move between your headquarters and a non-headquarters mission, subtract 1 from the range required.  While your Engineer is aboard, this ship is Range +1.
T'Pol Austere Commander	BG	ST2E08112	C	Y	8C112	Personnel	2					Starfleet	[Cmd][Pa]				Vulcan	Astrometrics Diplomacy Officer Science	6	7	6	
Charles Tucker III "Trip"	BG	ST2E08095	C	Y	8C095	Personnel	2					Starfleet	[Cmd][Pa]				Human	Engineer Honor Officer Programming	6	6	6	While this personnel is facing a dilemma, he gains Leadership and Security.
Shinzon Reman Leader	BG	ST2E08092	C	Y	8C092	Personnel	2					Romulan	[Cmd]				Human	Geology Leadership Officer Security 2 Treachery	1	6	6	
Zefram Cochrane Ready to Make History	BG	ST2E08090	R	Y	8R090	Personnel	4					Non-Aligned	[Cmd][Pa]		Commander: Phoenix. 		Human	2 Astrometrics Engineer 2 Navigation Physics Programming Science	5	7	5	When you play a ship at this mission, you may stop this personnel to make that ship cost -2.
T'Pol Subcommander	BG	ST2E08089	C	Y	8C089	Personnel	4					Non-Aligned	[Cmd][Pa]				Vulcan	Astrometrics 2 Biology Leadership Navigation Officer Programming	6	7	6	While this personnel is present with a Human, she gains Diplomacy and Exobiology.
Shran In Archer's Debt	BG	ST2E08087	R	Y	8R087	Personnel	3					Non-Aligned	[Cmd][Pa]		Commander: Kumari. 		Andorian	Astrometrics Leadership Navigation Officer Transporters	4	5	6	When this personnel is stopped by a dilemma, you may discard a card from hand to take your overcome dilemma and place it on the bottom of your dilemma pile.
Arik Soong Father of Many	BG	ST2E08081	U	Y	8U081	Personnel	3					Non-Aligned	[Stf][Pa]				Human	2 Biology Medical Programming Science	4	7	5	While this personnel is facing a dilemma, if you are about to lose command of one of your Genetically Enhanced personnel present, you may stop this personnel instead.
Quark Son of Keldar	BG	ST2E08079	U	Y	8U079	Personnel	3					Klingon					Ferengi	Acquisition Anthropology Diplomacy Honor	6	6	4	Order - Discard a card from hand to begin combat involving this personnel, comparing total Cunning instead of Strength.  If you win, randomly select an opponent's personnel involved to place on the bottom of his or her owner's deck.
Turan'Ekan	BG	ST2E08070	C	N	8C070	Personnel	0					Dominion	[Stf]		Alpha. 		Jem'Hadar	Geology Navigation Physics Programming Security	6	5	8	When you play this personnel, kill him unless you return one of your events with cost 1 that you command to its owner's hand.
Borg Queen The One Who is Many	BG	ST2E08064	C	Y	8C064	Personnel	2					Borg	[Cmd]				Borg	Diplomacy 2 Leadership Treachery	4	8	6	
Earth Humanity's Home	BG	ST2E08055	U	Y	8U055	Mission	0	H	2	0	A	This mission is not attemptable.			Region: Sector 001. 			You may play [SF] cards, [NA] cards, and equipment at this mission.				When you complete a space mission, if no other space mission has been completed, score 10 points.
We're All On Strike	BG	ST2E08048	U	N	8U048	Event	1															To play this event, you must command three [Fer] personnel.  Plays in your core.  Order - Stop your Dabo Girl or Waiter to examine an opponent's hand.  If none of those cards are events, draw two cards.  You may do this only once each turn.
That's the Last Time	BG	ST2E08045	C	N	8C045	Event	0															To play this event, you must command three [SF] personnel.  Discard a card from hand to draw two cards.  Destroy this event.
Not Easily Destroyed	BG	ST2E08036	C	N	8C036	Event	2															Plays in your core.  When your Hologram is about to be killed by a dilemma, you may discard a card from hand to stop him or her instead.
Distracting Exhibition	BG	ST2E08032	R	N	8R032	Event	4															Plays in your core.  When you play this event, name a skill.  While an opponent's personnel is facing your dilemma, if he or she uses that skill, take a dilemma from beneath an opponent's completed mission and place it on top of you dilemma pile.  You may do this only once each mission attempt.
Continuing Committee Hearing	BG	ST2E08027	C	N	8C027	Event	2								Replicate- Discard the top card of your deck. 							To play this event, you must command three [Rom] personnel.  Choose an opponent to discard the top card of his or her deck.  Destroy this event.
Aggressive Solutions	BG	ST2E08024	C	N	8C024	Event	3								Replicate- Spend two counters. 							To play this event, you must command three [TNG] personnel.  Each player places the top card of his or her dilemma pile beneath an opponent's non-headquarters mission.  Destroy this event.
Zero Hour	BG	ST2E08020	R	N	8R020	Dilemma	1	P							Consume: 1. 							Place this dilemma on this mission.  Add 3 to each attribute requirement needed to complete this mission for each event in your core.  At the end of this turn, this dilemma returns to its owner's dilemma pile.
Warp Bubble Mishap	BG	ST2E08019	C	N	8C019	Dilemma	1	S														Choose a personnel who has Physics or Science to be stopped.  If you cannot, randomly select a personnel to be killed.
Up the Ante	BG	ST2E08018ab	R	N	8R018	Dilemma	2	P							Consume: 2. 							You may end this mission attempt to prevent and overcome this dilemma (all your personnel are stopped). If you do not and you complete this mission this turn, you win the game. If you do not and do not complete this mission this turn, you lose the game.
Improved Scenery *VAP	VAP	ST2E-EN0AP013	AP	N	0AP013	Interrupt	0															Order - Discard a random card from hand to examine a number of dilemmas on the top of an opponent's dilemma pile equal to the cost of the discarded card. Remove this interrupt from the game.
Telepathic Invasion	BG	ST2E08017	U	N	8U017	Dilemma	2	D														Unless you have Diplomacy, Officer, and Telepathy or Intelligence, Treachery, and Cunning>22, randomly select a personnel to be stopped, and if the opponent on your left commands Romulus, he or she may examine your hand and discard a card of his or her choice from the revealed cards.
Tactical Disadvantage	BG	ST2E08016	R	N	8R016	Dilemma	2	S														Reveal your hand and the hand of the opponent on your left.  If your opponent reveals ships with more total Weapons than the total Shields of ships that you have revealed in this way, randomly select one of your personnel to be killed and all your personnel are stopped.
Profitable Venture	BG	ST2E08015	U	N	8U015	Dilemma	1	D							Consume: 1. 							Unless you have Acquisition, Diplomacy, and Transporters or Law, Officer, and Security, randomly select a personnel to be stopped and the next dilemma revealed during this mission attempt is cost -3.
Parallels	BG	ST2E08014	R	N	8R014	Dilemma	3	S														Reveal a number of cards from the top of your deck equal to the number of events the opponent to your left has in his or her core.  If any of the revealed cards are a copy of a personnel attempting this mission, stop each of those personnel.  Place the revealed cards on the bottom of their owner's deck in any order.
Outclassed	BG	ST2E08013ab	R	N	8R013	Dilemma	3	S														Unless you have unused Range>8 or Weapons>8 all your personnel are stopped.
Opportunity for Profit	BG	ST2E08012	U	N	8U012	Dilemma	2	D														Unless you have Acquisition, Engineer, and Programming or Honor, Officer, and Security, randomly select a personnel to be stopped, and the opponent on your left may discard a card from beneath his or her Ferenginar to randomly select an additional personnel to be stopped.
Molecular Mishap	BG	ST2E08011	R	N	8R011	Dilemma	2	D							Consume: 3. 							Unless you have Anthropology, Biology, and Cunning>28 or Law, Officer, and Strength>32, lose 5 points.
Deuterium Plunderers	BG	ST2E08010	U	N	8U010	Dilemma	2	P														Unless you have Exobiology and 2 Medical or Officer, Security, and Treachery, randomly select a personnel to be stopped, and if the opponent on your left command Qo'noS, he or she may download up to three [Kli] personnel that he or she does not command and place them at this mission.
Dangerous Standoff	BG	ST2E08009	U	N	8U009	Dilemma	2	D														Unless you have Diplomacy, Leadership, and Physics or Exobiology, Medical, and Cunning>28, randomly select a personnel to be stopped, and if the opponent on your left commands Unicomplex and does not command that personnel, he or she may place that personnel there.  Your opponent now commands that personnel.
Cultural Differences	BG	ST2E08008	C	N	8C008	Dilemma	1	P														Choose a personnel who has Acquisition or Anthropology to be stopped.  If you cannot, randomly select a personnel to be killed.
Covert Insertion	BG	ST2E08007	U	N	8U007	Dilemma	2	D														Unless you have Diplomacy, Officer, and Security or Biology, Intelligence, and Treachery, randomly select a personnel to be stopped, and if the opponent on your left commands Founders' Homeworld, he or she may download an Infiltrator that he or she does not command and place him or her on your ship or planet mission.
Chula: Move Along Home	BG	ST2E08006	U	N	8U006	Dilemma	3	D														Randomly select three personnel.  If the highest Strength among those personnel is even, all three of them are stopped.
Cardassian Processing	BG	ST2E08005	R	N	8R005	Dilemma	2	D														Unless you have Diplomacy, Honor, and Transporters or Law, Security, and Strength>30, randomly select a personnel to be stopped, and if the opponent on your left commands Cardassia Prime, that personnel is placed in your opponent's brig instead.
Bre'Nan Ritual	BG	ST2E08004	R	N	8R004	Dilemma	3	D														Place this dilemma on this mission.  At the start of each mission attempt at this mission, randomly select a personnel to be stopped.  When this mission is completed, place this dilemma beneath your incomplete non-headquarters mission.
Between Duty and Respect	BG	ST2E08003	U	N	8U003	Dilemma	2	D														Unless you have Archaeology, Geology, and Science or Honor, Leadership, and Officer, randomly select a personnel to be stopped, and if the opponent on your left commands Bajor, he or she may take a card from his or her discard pile into hand.
Assist Rescue Operation	BG	ST2E08002	U	N	8U002	Dilemma	5	D														Unless you have Anthropology, Diplomacy, and Leadership or Officer, Treachery, and Strength>26, randomly select a personnel to be stopped, and if the opponent on your left commands Earth, he or she may download a [Fed] ship and its Commander that he or she does not command.  If he or she does this, that ship and personnel are then placed at a mission where your opponent could play them.
